I0822 14:28:01.709013  8658     0 /src/braft_builder/brpc/src/brpc/server.cpp:1207] Server[braft::RaftStatImpl+braft::FileServiceImpl+braft::RaftServiceImpl+braft::CliServiceImpl+example::CounterServiceImpl] is serving on port=8100.
I0822 14:28:01.709615  8658     0 /src/braft_builder/brpc/src/brpc/server.cpp:1210] Check out http://1a82ff81f576:8100 in web browser.
I0822 14:28:01.710385  8658     0 /src/braft_builder/braft/src/braft/log.cpp:698] Use crc32c as the checksum type of appending entries
W0822 14:28:01.710753  8658     0 /src/braft_builder/braft/src/braft/protobuf_file.cpp:91] open file failed, path: ./data/log/log_meta: FILE_ERROR_NOT_FOUND
W0822 14:28:01.711232  8658     0 /src/braft_builder/braft/src/braft/log.cpp:709] ./data/log is empty
I0822 14:28:01.714264  8658     0 /src/braft_builder/braft/src/braft/log.cpp:1165] log save_meta ./data/log/log_meta first_log_index: 1 time: 2798
W0822 14:28:01.714679  8658     0 /src/braft_builder/braft/src/braft/protobuf_file.cpp:91] open file failed, path: ./data/raft_meta/raft_meta: FILE_ERROR_NOT_FOUND
I0822 14:28:01.714904  8658     0 /src/braft_builder/braft/src/braft/raft_meta.cpp:521] Loaded single stable meta, path ./data/raft_meta term 1 votedfor 0.0.0.0:0:0:0 time: 219
I0822 14:28:01.715102  8658     0 /src/braft_builder/braft/src/braft/node.cpp:628] node Counter:172.17.0.2:8100:0:0 init, term: 1 last_log_id: (index=0,term=0) conf: 172.17.0.2:8100:0:0,172.17.0.2:10001:0:0,172.17.0.2:10002:0:0 old_conf: 
I0822 14:28:01.715305  8658     0 /src/braft_builder/braft/example/counter_modified/server.cpp:391] Counter service is running on 0.0.0.0:8100
I0822 14:28:02.651843  8667 4294972160 /src/braft_builder/braft/src/braft/node.cpp:975] node Counter:172.17.0.2:8100:0:0 starts to do snapshot
I0822 14:28:02.653515  8667 4294972160 /src/braft_builder/braft/src/braft/snapshot_executor.cpp:154] node Counter:172.17.0.2:8100:0:0 the gap between fsm applied index 0 and last_snapshot_index 0 is less than 1, will clear bufferred logs and return success
I0822 14:28:06.974500  8679 4294972161 /src/braft_builder/braft/src/braft/node.cpp:1616] node Counter:172.17.0.2:8100:0:0 term 1 start pre_vote
I0822 14:28:07.501371  8670 4294967553 /src/braft_builder/braft/src/braft/node.cpp:1541] node Counter:172.17.0.2:8100:0:0 received PreVoteResponse from 172.17.0.2:10001:0:0 term 1 granted 1 rejected_by_lease 0 disrupted 0
I0822 14:28:07.501654  8670 4294967553 /src/braft_builder/braft/src/braft/node.cpp:1682] node Counter:172.17.0.2:8100:0:0 term 1 start vote and grant vote self
I0822 14:28:07.506949  8670 4294967553 /src/braft_builder/braft/src/braft/raft_meta.cpp:546] Saved single stable meta, path ./data/raft_meta term 2 votedfor 172.17.0.2:8100:0:0 time: 4832
I0822 14:28:07.509980  8668 8589934593 /src/braft_builder/braft/src/braft/node.cpp:2157] node Counter:172.17.0.2:8100:0:0 received PreVote from 172.17.0.2:8101:0:0 in term 2 current_term 2 granted 1 rejected_by_lease 0
I0822 14:28:07.557057  8679 17179874049 /src/braft_builder/braft/src/braft/node.cpp:1432] node Counter:172.17.0.2:8100:0:0 received RequestVoteResponse from 172.17.0.2:10001:0:0 term 2 granted 1 rejected_by_lease 0 disrupted 0
I0822 14:28:07.557308  8679 17179874049 /src/braft_builder/braft/src/braft/node.cpp:1936] node Counter:172.17.0.2:8100:0:0 term 2 become leader of group 172.17.0.2:8100:0:0,172.17.0.2:10001:0:0,172.17.0.2:10002:0:0 
I0822 14:28:07.557526  8679 17179874049 /src/braft_builder/braft/src/braft/replicator.cpp:144] Replicator=1129576398849@172.17.0.2:10001:0:0 is started, group Counter
I0822 14:28:07.557877  8679 17179874049 /src/braft_builder/braft/src/braft/replicator.cpp:144] Replicator=1151051235329@172.17.0.2:10002:0:0 is started, group Counter
I0822 14:28:07.558579  8667 4294970882 /src/braft_builder/braft/src/braft/log.cpp:117] Created new segment `./data/log/log_inprogress_00000000000000000001' with fd=11
W0822 14:28:07.628036  8665 8589935365 /src/braft_builder/brpc/src/brpc/input_messenger.cpp:381] Fail to read from Socket{id=96 fd=10 addr=172.17.0.2:10002:60752} (0x5609e7946840): Connection reset by peer
W0822 14:28:07.628608  8665 4294968070 /src/braft_builder/braft/src/braft/node.cpp:1596] node Counter:172.17.0.2:8100:0:0 request PreVote from 172.17.0.2:10002:0:0 error: [E104]Fail to read from Socket{id=96fd=10 addr=172.17.0.2:10002:60752} (0x0x5609e7946840): Connection reset by peer
W0822 14:28:07.719763  8663 12884902660 /src/braft_builder/braft/src/braft/node.cpp:1399] node Counter:172.17.0.2:8100:0:0 received invalid RequestVoteResponse from 172.17.0.2:10002:0:0 ctx_version 1 current_ctx_version 2
I0822 14:28:07.730297  8665 12884902661 /src/braft_builder/braft/example/counter_modified/server.cpp:300] Configuration of this group is 172.17.0.2:8100:0:0,172.17.0.2:10001:0:0,172.17.0.2:10002:0:0
I0822 14:28:07.730666  8665 12884902661 /src/braft_builder/braft/src/braft/node.cpp:3334] node Counter:172.17.0.2:8100:0:0 reset ConfigurationCtx, new_peers: 172.17.0.2:8100:0:0,172.17.0.2:10001:0:0,172.17.0.2:10002:0:0, old_peers: 172.17.0.2:8100:0:0,172.17.0.2:10001:0:0,172.17.0.2:10002:0:0
I0822 14:28:07.731042  8665 12884902661 /src/braft_builder/braft/example/counter_modified/server.cpp:286] Node becomes leader
I0822 14:28:07.764058  8679 21474841345 /src/braft_builder/braft/src/braft/node.cpp:2157] node Counter:172.17.0.2:8100:0:0 received PreVote from 172.17.0.2:8102:0:0 in term 2 current_term 2 granted 0 rejected_by_lease 0
W0822 14:28:08.691605  8679 12884906755 /src/braft_builder/brpc/src/brpc/input_messenger.cpp:381] Fail to read from Socket{id=8589934693 fd=12 addr=172.17.0.2:10001:50342} (0x5609e7947600): Connection reset by peer
W0822 14:28:11.112013  8665 4294972168 /src/braft_builder/braft/src/braft/replicator.cpp:305] Group Counter fail to issue RPC to 172.17.0.2:10001:0:0 _consecutive_error_times=1, [E1014]Got EOF of Socket{id=372fd=10 addr=172.17.0.2:10001:50336} (0x0x5609e7c9c000) [R1][E104]Fail to read from Socket{id=8589934693fd=12 addr=172.17.0.2:10001:50342} (0x0x5609e7947600): Connection reset by peer [R2][E1008]Reached timeout=2500ms @172.17.0.2:10001
W0822 14:28:12.249353  8668 4294972171 /src/braft_builder/braft/src/braft/replicator.cpp:305] Group Counter fail to issue RPC to 172.17.0.2:10002:0:0 _consecutive_error_times=1, [E1014]Got EOF of Socket{id=280fd=12 addr=172.17.0.2:10002:54212} (0x0x5609e7c3e2c0) [R1][E1008]Reached timeout=2500ms @172.17.0.2:10002
W0822 14:28:15.125325  8663 68719481601 /src/braft_builder/brpc/src/brpc/input_messenger.cpp:381] Fail to read from Socket{id=25769803965 fd=12 addr=172.17.0.2:10001:42462} (0x5609e7a5a840): Connection reset by peer
W0822 14:28:15.903581  8665 34359741956 /src/braft_builder/brpc/src/brpc/input_messenger.cpp:381] Fail to read from Socket{id=17179869556 fd=12 addr=172.17.0.2:10002:54244} (0x5609e7c9c000): Connection reset by peer
W0822 14:28:17.579128  8668 4294972182 /src/braft_builder/braft/src/braft/replicator.cpp:305] Group Counter fail to issue RPC to 172.17.0.2:10001:0:0 _consecutive_error_times=1, [E1014]Got EOF of Socket{id=8589934964fd=10 addr=172.17.0.2:10001:42454} (0x0x5609e7c9c000) [R1][E104]Fail to read from Socket{id=25769803965fd=12 addr=172.17.0.2:10001:42462} (0x0x5609e7a5a840): Connection reset by peer [R2][E1008]Reached timeout=2500ms @172.17.0.2:10001
W0822 14:28:21.295859  8679 8589939481 /src/braft_builder/brpc/src/brpc/input_messenger.cpp:381] Fail to read from Socket{id=34359738469 fd=9 addr=172.17.0.2:10001:47092} (0x5609e7947600): Connection reset by peer
W0822 14:28:24.840135  8665 4294972196 /src/braft_builder/braft/src/braft/replicator.cpp:305] Group Counter fail to issue RPC to 172.17.0.2:10002:0:0 _consecutive_error_times=1, [E1014]Got EOF of Socket{id=25769803872fd=9 addr=172.17.0.2:10002:50616} (0x0x5609e7946840) [R1][E1008]Reached timeout=2500ms @172.17.0.2:10002
W0822 14:28:25.508427  8665 8589939492 /src/braft_builder/brpc/src/brpc/input_messenger.cpp:381] Fail to read from Socket{id=34359738650 fd=9 addr=172.17.0.2:10002:50634} (0x5609e7c3e840): Connection reset by peer
W0822 14:28:26.222009  8668 4294972198 /src/braft_builder/braft/src/braft/replicator.cpp:305] Group Counter fail to issue RPC to 172.17.0.2:10001:0:0 _consecutive_error_times=1, [E1014]Got EOF of Socket{id=51539607653fd=9 addr=172.17.0.2:10001:47128} (0x0x5609e7947600) [R1][E1008]Reached timeout=2500ms @172.17.0.2:10001
W0822 14:28:31.484215  8679 8589938186 /src/braft_builder/brpc/src/brpc/input_messenger.cpp:381] Fail to read from Socket{id=8589934695 fd=9 addr=172.17.0.2:10002:48666} (0x5609e7947b80): Connection reset by peer
